time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010452650000	3.92935	18.237	4.86895	3.92325	0.529454	radar	7.19719	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
1477010452700000	3.65	18.0949	5.01561	3.90166	0.465152	lidar	12.595	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
1477010452750000	3.49536	17.946	4.86604	3.91641	0.441087	radar	3.51143	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
1477010452800000	3.25489	17.779	4.97028	3.91224	0.405616	lidar	5.65078	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
1477010452850000	3.06736	17.5947	5.07623	3.94002	0.428356	radar	2.18738	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
1477010452900000	2.89414	17.4766	5.00894	3.94234	0.406898	lidar	46.5788	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
1477010452950000	2.74669	17.2595	5.10646	3.9933	0.462083	radar	2.71236	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
1477010453000000	2.57044	17.0703	5.11794	4.01128	0.45553	lidar	0.16249	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
1477010453050000	2.41076	16.907	4.94807	4.01425	0.412357	radar	2.34029	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
1477010453100000	2.24955	16.7356	4.93334	4.02793	0.404301	lidar	3.79971	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1477010453150000	2.07364	16.5398	4.90273	4.03461	0.376428	radar	4.76537	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1477010453200000	1.91797	16.3096	4.9515	4.06224	0.385937	lidar	16.8954	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1477010453250000	1.76667	16.1341	4.86712	4.06877	0.361389	radar	0.761678	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1477010453300000	1.55516	15.9673	4.92636	4.05193	0.316763	lidar	8.70363	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1477010453350000	1.42334	15.7341	5.05513	4.09538	0.367955	radar	2.22258	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1477010453400000	1.24709	15.5136	5.11512	4.10393	0.354308	lidar	4.21041	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
1477010453450000	1.08738	15.3217	5.07974	4.1076	0.331855	radar	0.947873	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
1477010453500000	0.86635	15.1001	5.19916	4.09416	0.291728	lidar	9.91594	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
1477010453550000	0.722773	14.922	5.07131	4.09505	0.26283	radar	2.45562	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
1477010453600000	0.635521	14.7105	4.99848	4.13354	0.295716	lidar	3.1378	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
1477010453650000	0.518519	14.4674	5.10537	4.17144	0.337124	radar	1.92253	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
1477010453700000	0.340368	14.2426	5.17528	4.16884	0.311338	lidar	2.94939	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
1477010453750000	0.204483	13.9875	5.34718	4.20081	0.349097	radar	2.40237	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
1477010453800000	0.215983	13.7396	5.19023	4.28168	0.432058	lidar	18.9222	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
1477010453850000	0.106211	13.496	5.26183	4.30631	0.441681	radar	0.613129	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
1477010453900000	-0.0665799	13.26	5.33251	4.29533	0.397691	lidar	4.86899	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
1477010453950000	-0.184801	13.0447	5.2046	4.29745	0.363564	radar	1.43289	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
1477010454000000	-0.166209	12.8246	5.0514	4.36763	0.43427	lidar	18.1292	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
1477010454050000	-0.279465	12.6008	4.95304	4.36764	0.396095	radar	3.16503	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
1477010454100000	-0.402516	12.3669	4.99251	4.36799	0.36987	lidar	1.65436	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
1477010454150000	-0.521973	12.1596	4.93594	4.36157	0.332709	radar	3.51143	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
1477010454200000	-0.596776	11.9452	4.9029	4.37959	0.335359	lidar	3.53511	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
1477010454250000	-0.722006	11.716	4.91828	4.37167	0.30012	radar	2.70468	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
1477010454300000	-0.933259	11.4689	5.0534	4.3247	0.216773	lidar	19.0426	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
1477010454350000	-1.03173	11.2456	4.94595	4.32373	0.188918	radar	2.24688	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
1477010454400000	-1.21748	11.0182	5.03089	4.28778	0.129403	lidar	9.52661	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
1477010454450000	-1.29757	10.7695	5.14169	4.31859	0.176277	radar	1.68018	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
1477010454500000	-1.43185	10.5128	5.2086	4.31251	0.156351	lidar	4.59863	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
1477010454550000	-1.52717	10.2463	5.31033	4.33292	0.181876	radar	1.28449	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
1477010454600000	-1.61742	10.038	5.24422	4.34056	0.181301	lidar	15.7286	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
1477010454650000	-1.70464	9.8099	5.17823	4.34769	0.174328	radar	0.587904	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
1477010454700000	-1.77121	9.59334	5.11317	4.36497	0.186318	lidar	5.9925	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
1477010454750000	-1.89176	9.33627	5.23566	4.36557	0.183082	radar	2.40126	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
1477010454800000	-1.97584	9.03918	5.311	4.38237	0.191245	lidar	29.2404	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
1477010454850000	-2.05764	8.81999	5.19057	4.38315	0.170256	radar	1.97973	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
1477010454900000	-2.15356	8.56774	5.21448	4.38638	0.163093	lidar	0.418979	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
1477010454950000	-2.29095	8.30865	5.28598	4.36969	0.129251	radar	2.54301	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
1477010455000000	-2.32475	8.0817	5.19513	4.39916	0.160139	lidar	5.10819	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
1477010455050000	-2.3771	7.87478	5.08481	4.41377	0.167249	radar	5.51441	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
1477010455100000	-2.49682	7.62082	5.15007	4.40192	0.140424	lidar	3.10748	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
1477010455150000	-2.66348	7.38376	5.13217	4.35523	0.05198	radar	5.1238	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
1477010455200000	-2.77006	7.1279	5.17616	4.3514	0.0430553	lidar	1.73312	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
1477010455250000	-2.82432	6.89584	5.1686	4.37748	0.0865949	radar	1.86429	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
1477010455300000	-2.85315	6.69816	5.02746	4.40271	0.114644	lidar	13.5719	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
1477010455350000	-2.90237	6.48578	4.87195	4.40733	0.0966497	radar	3.40732	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
1477010455400000	-2.95681	6.25301	4.85222	4.42052	0.107287	lidar	1.24749	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
1477010455450000	-3.08252	5.99963	4.97573	4.405	0.0848768	radar	3.8791	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
1477010455500000	-3.17456	5.71886	5.0717	4.40492	0.0776816	lidar	13.2589	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
1477010455550000	-3.28602	5.47059	5.05842	4.38108	0.0227042	radar	2.14383	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
1477010455600000	-3.38986	5.20466	5.13252	4.37473	0.0124112	lidar	3.92403	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
1477010455650000	-3.45476	4.95938	5.14381	4.39148	0.0435035	radar	0.312244	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
1477010455700000	-3.58115	4.67015	5.28493	4.37797	0.0234457	lidar	11.0701	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
1477010455750000	-3.69242	4.41484	5.28021	4.35596	-0.0269364	radar	1.97863	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
1477010455800000	-3.83613	4.13377	5.41275	4.3369	-0.0479653	lidar	11.2717	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
1477010455850000	-3.90926	3.89639	5.37726	4.35516	-0.00375766	radar	1.4818	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
1477010455900000	-3.97555	3.67157	5.28574	4.36254	0.00414226	lidar	4.9984	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
1477010455950000	-4.06874	3.47637	5.15842	4.34633	-0.0328726	radar	4.08351	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
1477010456000000	-4.16002	3.23274	5.16316	4.34549	-0.0319467	lidar	0.0953015	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
1477010456050000	-4.27824	2.97346	5.22614	4.32933	-0.0619536	radar	0.654832	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
1477010456100000	-4.37232	2.69377	5.30241	4.33244	-0.0538258	lidar	8.22464	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
1477010456150000	-4.45638	2.44589	5.2902	4.34088	-0.0305627	radar	0.254857	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
1477010456200000	-4.56435	2.17498	5.36056	4.33926	-0.0287974	lidar	3.05586	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
1477010456250000	-4.672	1.94756	5.32847	4.31209	-0.0946981	radar	3.92601	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
1477010456300000	-4.79272	1.66443	5.43578	4.30894	-0.0890236	lidar	7.65997	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
1477010456350000	-4.91568	1.41328	5.46703	4.29316	-0.113802	radar	0.286035	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417
1477010456400000	-4.97093	1.19208	5.33635	4.29832	-0.107735	lidar	39.4777	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799
1477010456450000	-5.06182	0.987094	5.21655	4.29523	-0.0999232	radar	1.20421	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468
1477010456500000	-5.11954	0.764747	5.12755	4.30045	-0.0929351	lidar	29.4131	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848
1477010456550000	-5.21789	0.45443	5.31126	4.3095	-0.0779865	radar	5.42651	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127
1477010456600000	-5.29148	0.218908	5.26073	4.31244	-0.0725546	lidar	11.9395	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303
1477010456650000	-5.40641	0.123102	4.94253	4.27996	-0.103607	radar	9.65753	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374
1477010456700000	-5.47542	-0.119811	4.96057	4.29047	-0.0831881	lidar	15.1923	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335
1477010456750000	-5.59478	-0.322028	4.9378	4.26768	-0.120277	radar	1.57829	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185
1477010456800000	-5.72758	-0.523732	4.90676	4.24729	-0.14038	lidar	8.06234	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919
1477010456850000	-5.84511	-0.764594	5.05716	4.22768	-0.181932	radar	5.55838	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536
1477010456900000	-5.94296	-1.05014	5.18889	4.24558	-0.138863	lidar	17.1179	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032
1477010456950000	-6.03214	-1.33228	5.2811	4.2647	-0.0987898	radar	3.78029	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404
1477010457000000	-6.17001	-1.55134	5.25879	4.24621	-0.117826	lidar	4.41427	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648
1477010457050000	-6.31345	-1.80391	5.4313	4.22058	-0.169034	radar	3.20653	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762
1477010457100000	-6.42047	-2.07056	5.47191	4.22838	-0.145427	lidar	3.5507	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742
1477010457150000	-6.56912	-2.27305	5.37109	4.20661	-0.159717	radar	3.1708	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585
1477010457200000	-6.71971	-2.48666	5.34595	4.18543	-0.178452	lidar	2.36011	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288
1477010457250000	-6.8742	-2.70185	5.33494	4.1649	-0.195159	radar	1.02525	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847
1477010457300000	-6.9645	-2.98631	5.40279	4.19017	-0.145092	lidar	12.9875	-6.8003	-3.10086	-6.95546	-2.88084	-2.7274	-4.3326
1477010457350000	-7.09045	-3.21187	5.32981	4.18849	-0.130266	radar	0.41941	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523
1477010457400000	-7.21549	-3.40081	5.25087	4.17147	-0.147732	lidar	10.4631	-7.12118	-3.26434	-7.23344	-3.3105	-2.83017	-4.25632
1477010457450000	-7.35933	-3.65775	5.30489	4.17267	-0.132402	radar	4.34871	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586
1477010457500000	-7.5212	-3.77895	5.1433	4.12295	-0.197067	lidar	28.2572	-7.49009	-3.49081	-7.52184	-3.73223	-2.93579	-4.1738
1477010457550000	-7.66556	-3.98961	5.17	4.11005	-0.204689	radar	0.471303	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012
1477010457600000	-7.81946	-4.22295	5.21013	4.10459	-0.196729	lidar	3.62506	-7.88049	-4.29783	-7.82094	-4.14538	-3.04381	-4.08479
1477010457650000	-7.96944	-4.44368	5.21119	4.098	-0.190588	radar	0.386471	-8.08524	-4.57834	-7.97457	-4.34854	-3.09857	-4.03778
1477010457700000	-8.13094	-4.68682	5.2692	4.09534	-0.179252	lidar	8.28867	-8.22492	-4.79812	-8.13095	-4.5493	-3.15376	-3.98906
1477010457750000	-8.26877	-4.88538	5.10671	4.09407	-0.157725	radar	2.26154	-8.453	-4.95621	-8.2901	-4.74759	-3.2093	-3.93862
1477010457800000	-8.39907	-5.10277	5.10742	4.0961	-0.144088	lidar	1.47625	-8.33552	-5.1059	-8.45204	-4.94331	-3.26514	-3.88641
1477010457850000	-8.54725	-5.25966	4.95501	4.07538	-0.158268	radar	3.36138	-8.55062	-4.79248	-8.61678	-5.13637	-3.32121	-3.83242
1477010457900000	-8.73661	-5.45651	4.98793	4.05201	-0.1785	lidar	13.9283	-8.91477	-5.51752	-8.78433	-5.32669	-3.37745	-3.77663
1477010457950000	-8.89723	-5.65191	4.99005	4.0404	-0.181825	radar	0.257611	-9.04115	-5.69364	-8.95469	-5.51417	-3.43377	-3.71901
1477010458000000	-9.05258	-5.83567	4.97422	4.02769	-0.187139	lidar	0.547268	-9.03391	-5.80267	-9.12788	-5.69872	-3.49012	-3.65955
1477010458050000	-9.19326	-5.98225	4.82934	4.01085	-0.195124	radar	5.32842	-8.86897	-5.41973	-9.30388	-5.88026	-3.54643	-3.59823
1477010458100000	-9.37021	-6.07342	4.71722	3.95985	-0.253603	lidar	23.6167	-9.30811	-5.82368	-9.4827	-6.05868	-3.60261	-3.53503
1477010458150000	-9.54907	-6.25553	4.78183	3.94428	-0.258289	radar	1.18119	-9.80646	-6.41174	-9.66432	-6.23389	-3.6586	-3.46994
1477010458200000	-9.68455	-6.47148	4.8117	3.95991	-0.219126	lidar	3.37752	-9.62547	-6.55958	-9.84874	-6.4058	-3.71431	-3.40295
1477010458250000	-9.91232	-6.63096	4.95344	3.91741	-0.265668	radar	7.20566	-10.6688	-6.35543	-10.0359	-6.57431	-3.76969	-3.33404
1477010458300000	-10.1166	-6.79961	4.97685	3.89318	-0.279842	lidar	5.01617	-10.2246	-6.83402	-10.2259	-6.73933	-3.82463	-3.26321
1477010458350000	-10.3043	-6.95917	5.01001	3.87319	-0.289371	radar	0.837231	-10.2205	-6.71044	-10.4186	-6.90075	-3.87907	-3.19046
1477010458400000	-10.5359	-7.14768	5.0867	3.85218	-0.296523	lidar	28.6133	-10.7616	-7.29159	-10.614	-7.05849	-3.93293	-3.11577
1477010458450000	-10.745	-7.28438	5.082	3.82072	-0.319541	radar	1.67991	-10.8944	-6.83335	-10.8121	-7.21245	-3.98613	-3.03916
1477010458500000	-10.9936	-7.45254	5.15213	3.79195	-0.335216	lidar	26.204	-11.2219	-7.56979	-11.0128	-7.36252	-4.03859	-2.96062
1477010458550000	-11.1828	-7.58655	5.05059	3.77254	-0.338837	radar	1.35865	-10.986	-7.3707	-11.2161	-7.50862	-4.09021	-2.88015
1477010458600000	-11.3266	-7.7462	4.98941	3.7807	-0.306505	lidar	23.0305	-11.0934	-7.6776	-11.422	-7.65064	-4.14093	-2.79777
1477010458650000	-11.5231	-7.86839	4.93875	3.7564	-0.318848	radar	1.66787	-11.4213	-7.46085	-11.6304	-7.78849	-4.19066	-2.71349
1477010458700000	-11.6994	-7.97252	4.86884	3.73339	-0.32944	lidar	20.9522	-11.5269	-7.8215	-11.8413	-7.92208	-4.23932	-2.6273
1477010458750000	-11.8915	-8.08087	4.73468	3.70867	-0.340944	radar	1.19731	-11.9422	-7.88317	-12.0546	-8.05131	-4.28682	-2.53924
1477010458800000	-12.103	-8.17095	4.7164	3.67306	-0.365812	lidar	2.4388	-12.09	-8.08828	-12.2702	-8.17609	-4.33309	-2.44932
1477010458850000	-12.3363	-8.29944	4.92217	3.65331	-0.365304	radar	2.92717	-12.4462	-8.02117	-12.4881	-8.29633	-4.37802	-2.35756
1477010458900000	-12.5383	-8.38279	4.87417	3.62347	-0.381318	lidar	11.2114	-12.4231	-8.2599	-12.7082	-8.41193	-4.42156	-2.26399
1477010458950000	-12.7427	-8.4647	4.74114	3.59279	-0.399234	radar	1.41417	-12.7461	-8.19449	-12.9304	-8.5228	-4.4636	-2.16863
1477010459000000	-13.0226	-8.55732	4.8299	3.5505	-0.427463	lidar	31.4138	-13.2911	-8.64594	-13.1547	-8.62886	-4.50407	-2.07151
1477010459050000	-13.2781	-8.65496	4.95416	3.52453	-0.430353	radar	2.73335	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267
1477010459100000	-13.4976	-8.70497	4.91202	3.48733	-0.451634	lidar	11.6145	-13.384	-8.57583	-13.6092	-8.82619	-4.57997	-1.87214
1477010459150000	-13.7105	-8.74148	4.74126	3.44347	-0.486007	radar	3.29604	-13.6376	-8.26344	-13.8392	-8.91729	-4.61524	-1.76997
1477010459200000	-13.9322	-8.86024	4.76049	3.44479	-0.452073	lidar	8.03994	-13.9959	-8.99264	-14.0709	-9.00324	-4.64861	-1.6662
1477010459250000	-14.1931	-8.94813	4.96683	3.43088	-0.432465	radar	2.88892	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086
1477010459300000	-14.4138	-9.07035	4.9624	3.43928	-0.393178	lidar	4.72375	-14.4273	-9.1875	-14.5391	-9.15936	-4.70936	-1.45402
1477010459350000	-14.6416	-9.14075	4.90206	3.41973	-0.395538	radar	0.376161	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573
1477010459400000	-14.9328	-9.1359	4.96631	3.35481	-0.454031	lidar	8.02459	-15.062	-9.04396	-15.013	-9.29397	-4.76161	-1.23603
1477010459450000	-15.195	-9.20676	5.00788	3.33888	-0.444723	radar	4.52628	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125
1477010459500000	-15.4585	-9.33237	5.05934	3.35203	-0.398332	lidar	38.7263	-15.6682	-9.56749	-15.4916	-9.40649	-4.80476	-1.01269
1477010459550000	-15.6969	-9.36255	4.92264	3.31718	-0.426478	radar	2.04644	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159
1477010459600000	-15.9513	-9.45233	4.95329	3.31801	-0.397574	lidar	15.4159	-16.0862	-9.59819	-15.9741	-9.49642	-4.83827	-0.784484
1477010459650000	-16.2004	-9.46266	4.9023	3.27891	-0.427012	radar	2.11355	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734
1477010459700000	-16.4505	-9.45481	4.90966	3.23758	-0.452879	lidar	2.80644	-16.4229	-9.37029	-16.4594	-9.5633	-4.8616	-0.55198
1477010459750000	-16.6619	-9.45988	4.8162	3.20924	-0.464012	radar	4.91479	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301
1477010459800000	-16.9492	-9.43967	4.89702	3.16332	-0.493053	lidar	10.0816	-17.1132	-9.43043	-16.9464	-9.60673	-4.87427	-0.315773
1477010459850000	-17.2021	-9.50229	4.97384	3.17349	-0.440337	radar	8.00994	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479
1477010459900000	-17.4633	-9.52099	4.99594	3.15677	-0.433517	lidar	3.79476	-17.5448	-9.57485	-17.4342	-9.62636	-4.87583	-0.0765024
1477010459950000	-17.72	-9.51114	4.96149	3.12478	-0.452542	radar	1.66343	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703
1477010460000000	-17.9756	-9.47646	4.98033	3.08794	-0.470734	lidar	0.939578	-17.9724	-9.42299	-17.9216	-9.62194	-4.86588	0.165151
1477010460050000	-18.2168	-9.44114	4.92278	3.05062	-0.495295	radar	0.569768	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648
1477010460100000	-18.4079	-9.49651	4.80645	3.06924	-0.440035	lidar	9.63489	-18.2763	-9.60997	-18.4074	-9.59325	-4.84408	0.40847
1477010460150000	-18.6435	-9.48756	4.85649	3.05876	-0.417394	radar	1.76369	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522
1477010460200000	-18.8941	-9.47588	4.86952	3.04287	-0.411079	lidar	2.06594	-18.9545	-9.51544	-18.8904	-9.54017	-4.81012	0.652707
1477010460250000	-19.1234	-9.43978	4.8876	3.02195	-0.406301	radar	3.88876	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927
1477010460300000	-19.3774	-9.30882	4.94807	2.95258	-0.468812	lidar	17.6914	-19.2983	-9.09865	-19.3694	-9.46265	-4.76378	0.897083
1477010460350000	-19.6094	-9.23325	4.88691	2.90961	-0.50345	radar	1.09562	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907
1477010460400000	-19.8674	-9.1006	4.96294	2.84857	-0.548801	lidar	5.8749	-19.8731	-8.96417	-19.8431	-9.36071	-4.70487	1.1408
1477010460450000	-20.1085	-8.9939	5.00143	2.80742	-0.563837	radar	4.88338	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215
1477010460500000	-20.2584	-9.15567	4.68466	2.89502	-0.419775	lidar	62.2395	-20.1607	-9.59663	-20.3102	-9.23446	-4.63328	1.38303
1477010460550000	-20.4965	-9.11892	4.72511	2.88939	-0.394698	radar	1.59363	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334
1477010460600000	-20.7224	-9.01381	4.75257	2.84882	-0.42083	lidar	4.98917	-20.6596	-8.91527	-20.7696	-9.08409	-4.54895	1.62296
1477010460650000	-20.9653	-8.93392	4.77163	2.82199	-0.431438	radar	2.56614	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179
1477010460700000	-21.1594	-8.8664	4.7103	2.80388	-0.426776	lidar	7.75751	-21.0195	-8.85081	-21.2198	-8.90987	-4.45191	1.85972
1477010460750000	-21.3921	-8.78187	4.70975	2.7778	-0.437893	radar	1.98557	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666
1477010460800000	-21.5792	-8.76312	4.59974	2.78599	-0.399858	lidar	5.44957	-21.5029	-8.87191	-21.6597	-8.71217	-4.34224	2.0925
1477010460850000	-21.7648	-8.63184	4.48291	2.72555	-0.472335	radar	6.13092	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712
1477010460900000	-21.9681	-8.54895	4.47361	2.70679	-0.466257	lidar	0.213943	-21.9793	-8.57089	-22.0881	-8.49143	-4.22007	2.32043
1477010460950000	-22.1781	-8.44618	4.54621	2.68986	-0.446241	radar	2.21984	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232
1477010461000000	-22.4166	-8.33483	4.61492	2.66643	-0.448062	lidar	11.1281	-22.5838	-8.35296	-22.5035	-8.24817	-4.08564	2.5427
1477010461050000	-22.6045	-8.22636	4.56459	2.63766	-0.462084	radar	0.762593	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145
1477010461100000	-22.8612	-7.95175	4.83207	2.54661	-0.546301	lidar	28.3474	-22.9861	-7.6724	-22.9049	-7.98301	-3.93923	2.75848
1477010461150000	-23.0513	-7.80145	4.76652	2.49657	-0.597541	radar	3.29973	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637
1477010461200000	-23.2854	-7.61164	4.89271	2.45438	-0.612353	lidar	14.608	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967
1477010461250000	-23.4885	-7.46881	4.95688	2.44918	-0.557778	radar	1.89905	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828
1477010461300000	-23.6505	-7.33285	4.88329	2.42697	-0.551283	lidar	4.77832	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746
1477010461350000	-23.8445	-7.16674	4.92728	2.40558	-0.535691	radar	0.899688	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445
1477010461400000	-23.9972	-7.09351	4.75023	2.41001	-0.499377	lidar	9.5791	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916
1477010461450000	-24.1656	-6.90987	4.75615	2.37036	-0.524294	radar	1.94665	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
1477010461500000	-24.3344	-6.6392	4.91203	2.30611	-0.569299	lidar	15.7493	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461550000	-24.5019	-6.46146	4.88531	2.27318	-0.587768	radar	3.47645	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461600000	-24.59	-6.34454	4.68153	2.25355	-0.576379	lidar	34.3046	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
